,Filename,Metadata Filename,MD5,Timestamp,Vulnerability,Vuln ID,CWE,Packed,Entropy,Packer,Compiler,Linker
97,a1def037869c831496bda3d81b0d06f5-soritong10,11093,a1def037869c831496bda3d81b0d06f5,10/01/2010,Universal Buffer Overflow (SEH) (Metasploit),[],[],packed,7.9844,,,
98,b62e070693ce80f63ea45be94da2ee99-ypops-win-0.9.7.3,11095,b62e070693ce80f63ea45be94da2ee99,10/01/2010,Buffer Overflow (SEH),[],[],packed,7.96733,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
99,eb7b7bf60da5276a1b50e9aa6c8f7a0f-Audiotran1-4-1,11109,eb7b7bf60da5276a1b50e9aa6c8f7a0f,11/01/2010,'.pls' Local Stack Overflow (Metasploit),['osvdb-64398'],[],packed,7.99883,,,
100,f44e7775b185a2fe7159cce454bf8df7-OfilterPlayer,11130,f44e7775b185a2fe7159cce454bf8df7,13/01/2010,'skin.ini' Local Crash (PoC),['osvdb-63686'],[],packed,7.96301,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
101,98816080a21dc6fb6f69d578bcf87338-tbftpsrv1.00.712,11131,98816080a21dc6fb6f69d578bcf87338,13/01/2010,Remote Denial of Service,['osvdb-61671'],[],packed,7.9962,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
102,dd261a9ee6fcb72c057a01f996ff879d-NSP_1.1_Setup,11132,dd261a9ee6fcb72c057a01f996ff879d,13/01/2010,Local Denial of Service,['osvdb-63688'],[],packed,7.98651,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32,admin]"
103,e0c20688d37fc04fb93a1ba75f3c0207-nplayer_install,11133,e0c20688d37fc04fb93a1ba75f3c0207,13/01/2010,'.dat Skin' Local Heap Overflow (PoC),['osvdb-63687'],[],packed,7.98838,,Microsoft Visual C/C++(13.10.2179)[C],Microsoft Linker(6.0)
104,5a67a59eaf6b920748ead8f9d27c4cd1-iTunesSetup810,11138,5a67a59eaf6b920748ead8f9d27c4cd1,14/01/2010,'daap' Remote Buffer Overflow,"['cve-2009-0950', 'osvdb-54833']",['CWE-119'],packed,7.99957,,Microsoft Visual C/C++(14.00.50727)[C],Microsoft Linker(8.00.50727)
105,8897f7b3b18b0b3c4abb0bde2b19b0de-winamp511_full,11139,8897f7b3b18b0b3c4abb0bde2b19b0de,14/01/2010,'.ini' Local Stack Buffer Overflow,[],[],packed,7.99952,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
106,81a2bb5bc3e54e038531c3d088406c7d-otsturntablesfreesetup,11145,81a2bb5bc3e54e038531c3d088406c7d,15/01/2010,Overwrite (SEH) (PoC),[],[],packed,7.94348,,Microsoft Visual C/C++(15.00.30729)[C++],Microsoft Linker(9.00.30729)
107,7f0472558099be65b50bb5325a3259e1-SSAinstall,11149,7f0472558099be65b50bb5325a3259e1,15/01/2010,'.rt' Local Buffer Overflow (PoC),[],[],packed,7.94568,,Microsoft Visual C/C++,
108,e055aaa430531273617f3176e232c373-GoogleSketchUpWEN,11152,e055aaa430531273617f3176e232c373,16/01/2010,'lib3ds' 3DS Importer Memory Corruption,[],[],packed,7.99983,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
109,a965b0a959ca198d2ff4b3b5912b5138-RosoftMediaPlayerFree,11161,a965b0a959ca198d2ff4b3b5912b5138,16/01/2010,Local Buffer Overflow (SEH) (1),[],[],packed,7.99811,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
110,83dcf69dccc76841936dcd5bcf4d75b8-vlc086d,11174,83dcf69dccc76841936dcd5bcf4d75b8,17/01/2010,'.ass' Local Buffer Overflow,"['osvdb-61895', 'cve-2010-0364']",['CWE-119'],packed,7.99296,,MinGW,GNU linker ld (GNU Binutils)(2.56*)[GUI32]
111,3eced54790bae2e91a8ce3148fbb190d-Thunder5.9.14.1246,11176,3eced54790bae2e91a8ce3148fbb190d,17/01/2010,ActiveX Remote Execution (PoC),['osvdb-64386'],[],packed,7.99961,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
112,5ecb211687d5e835d5f8e4d2df7ea18a-Easy_Chat_Server_2.2,11179,5ecb211687d5e835d5f8e4d2df7ea18a,18/01/2010,Remote Buffer Overflow,[],[],packed,7.98741,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
113,dfe3b39721901dddacc4b5606bc76324-MuziicSetup,11180,dfe3b39721901dddacc4b5606bc76324,18/01/2010,'.mp3' Local Denial of Service,[],[],packed,7.99514,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
114,3c35dc3d6067fcc50f118500eb116c0b-millennium1,11191,3c35dc3d6067fcc50f118500eb116c0b,19/01/2010,'.m3u' Local Stack Overflow,[],[],packed,7.9192,,Microsoft Visual C/C++(12.00.8447)[C++],Microsoft Linker(5.12.8034)
115,43d0f1db90a0c12a7b20242d519325dd-FoxitReader31_enu_Setup_091125,11196,43d0f1db90a0c12a7b20242d519325dd,19/01/2010,ActiveX Heap Overflow (PoC),['osvdb-74315'],[],packed,7.99008,,Microsoft Visual C/C++(12.00.9782)[C++],Microsoft Linker(5.12.8034)
116,1275f60c1a3b215f764e0852117094f0-Mini-streamRipper_regnow,11197,1275f60c1a3b215f764e0852117094f0,19/01/2010,'.smi' Local Buffer Overflow (PoC),[],[],packed,7.99242,,Microsoft Visual C/C++(12.00.8168)[C++],Microsoft Linker(5.12.8034)
117,20dc0ba2a002da191bd3890501f14aa3-mirc61,112,20dc0ba2a002da191bd3890501f14aa3,21/10/2003,'IRC' Protocol Remote Buffer Overflow,"['osvdb-2665', 'cve-2003-1336']",['CWE-119'],packed,7.94018,,Microsoft Visual C/C++(13.00.9466)[C++],Microsoft Linker(7.00.9466)
118,c1bbf901b7ab29105b80346ec5c57870-RMDownloader,11202,c1bbf901b7ab29105b80346ec5c57870,19/01/2010,'.m3u' Local Buffer Overflow (SEH),[],[],packed,7.9971,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
119,3c35dc3d6067fcc50f118500eb116c0b-millennium1,11205,3c35dc3d6067fcc50f118500eb116c0b,20/01/2010,'.m3u' Local Stack Overflow (Universal),[],[],packed,7.9192,,Microsoft Visual C/C++(12.00.8447)[C++],Microsoft Linker(5.12.8034)
120,b5500a7e6df895f810e088e55ed9f80b-JAD8002_BASIC,11208,b5500a7e6df895f810e088e55ed9f80b,21/01/2010,'.m3u' Local Stack Overflow,[],[],packed,7.97864,,Microsoft Visual C/C++(13.00.9178)[C],Microsoft Linker(6.20.8755)
121,b5500a7e6df895f810e088e55ed9f80b-JAD8002_BASIC,11209,b5500a7e6df895f810e088e55ed9f80b,21/01/2010,'.asx' Local Crash,[],[],packed,7.97864,,Microsoft Visual C/C++(13.00.9178)[C],Microsoft Linker(6.20.8755)
122,5ecb211687d5e835d5f8e4d2df7ea18a-Easy_Chat_Server_2.2,11210,5ecb211687d5e835d5f8e4d2df7ea18a,21/01/2010,Universal Buffer Overflow (SEH) (Metasploit),[],[],packed,7.98741,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
123,8ee81ab8462953a765ecdaf6917b3793-shoutcast-dnas-1-9-8-windows,11215,8ee81ab8462953a765ecdaf6917b3793,21/01/2010,Cross-Site Request Forgery,[],[],packed,7.99664,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
124,91891f4b53d5e61e66061454ab87ccc7-intellitamper_v2.07,11217,91891f4b53d5e61e66061454ab87ccc7,21/01/2010,Defer Remote Buffer Overflow (PoC),[],[],packed,7.78016,,Microsoft Visual C/C++(12.00.8168)[C],Microsoft Linker(5.12.8034)
125,91891f4b53d5e61e66061454ab87ccc7-intellitamper_v2.07,11220,91891f4b53d5e61e66061454ab87ccc7,22/01/2010,Remote Buffer Overflow (SEH),[],[],packed,7.78016,,Microsoft Visual C/C++(12.00.8168)[C],Microsoft Linker(5.12.8034)
126,d8f21cdc06e4a268ff21c5679b987c76-yPlayFull_245,11227,d8f21cdc06e4a268ff21c5679b987c76,22/01/2010,'.mp3' Local Crash (PoC),[],[],packed,7.99515,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
127,1f76fce3b3aee3619da249403df00fd3-picomp3,11228,1f76fce3b3aee3619da249403df00fd3,22/01/2010,'.mp3' / '.pls' Local Crash (PoC),[],[],packed,7.8134,"UPX(1.24)[NRV,brute]",Borland Delphi,"Turbo Linker(2.25*,Delphi)[GUI32]"
128,46bbc0e0edc76b999e54c3a96d89bf65-QtWeb-3.0,11233,46bbc0e0edc76b999e54c3a96d89bf65,22/01/2010,Remote Crash (Denial of Service),[],[],packed,7.93905,"UPX(3.03)[NRV,brute]",Microsoft Visual C/C++(15.00.21022)[C++],Microsoft Linker(9.00.21022)
129,c3d95b34a03061a8622fccaea14bae47-s2beta_103_install,11234,c3d95b34a03061a8622fccaea14bae47,23/01/2010,Local Crash (PoC),[],[],packed,7.96955,,Microsoft Visual C/C++(13.00.9178)[C],Microsoft Linker(6.0)
130,5afde45664552b576d8192d24f04fa25-Firefox_Setup_3.6,11245,5afde45664552b576d8192d24f04fa25,24/01/2010,XML Parser Memory Corruption (PoC) / Denial of Service,[],[],packed,7.99968,"UPX(2.03)[NRV,brute]",Microsoft Visual C/C++(12.00.8799)[C++],Microsoft Linker(6.00.8797)
131,90369712cb5a3cdf1db2e184f66b127b-Opera_1010_in_Setup,11247,90369712cb5a3cdf1db2e184f66b127b,24/01/2010,XML Parser Denial of Service (PoC),[],[],packed,7.98384,,Microsoft Visual C/C++(13.00.9178)[C],Microsoft Linker(6.20.8755)
132,7522c9ee9466ba97331da148ff91b990-winamp5572_full_emusic-7plus_en-us,11248,7522c9ee9466ba97331da148ff91b990,24/01/2010,'whatsnew.txt' Stack Overflow (PoC),[],[],packed,7.9998,,Microsoft Visual C/C++(15.00.30729)[C],Microsoft Linker(9.00.30729)
133,7522c9ee9466ba97331da148ff91b990-winamp5572_full_emusic-7plus_en-us,11255,7522c9ee9466ba97331da148ff91b990,25/01/2010,'whatsnew.txt' Local Stack Overflow,[],[],packed,7.9998,,Microsoft Visual C/C++(15.00.30729)[C],Microsoft Linker(9.00.30729)
134,7522c9ee9466ba97331da148ff91b990-winamp5572_full_emusic-7plus_en-us,11256,7522c9ee9466ba97331da148ff91b990,25/01/2010,'whatsnew.txt' Local Buffer Overflow,[],[],packed,7.9998,,Microsoft Visual C/C++(15.00.30729)[C],Microsoft Linker(9.00.30729)
135,056b3f4205f17bb44b25591fac0ff960-Setup_AICAudioPlayer,11260,056b3f4205f17bb44b25591fac0ff960,26/01/2010,Local Crash (PoC),[],[],packed,7.99748,,Embarcadero Delphi(2009-2010)[Enterprise],"Turbo Linker(2.25*,Delphi)[GUI32]"
136,86e2de07cacfc009f7041be6aff5a2fe-webdrive,11264,86e2de07cacfc009f7041be6aff5a2fe,26/01/2010,Bad Security Descriptor Privilege Escalation,"['cve-2009-4606', 'osvdb-59080']",['CWE-264'],packed,7.95475,,Microsoft Visual C/C++(12.00.8966)[C++],Microsoft Linker(6.20.8755)
137,bf4aae21159972a3f7359773522c8e2c-kolacmwaveplayer,11266,bf4aae21159972a3f7359773522c8e2c,26/01/2010,'.wav' Local Buffer Overflow (PoC),[],[],packed,7.58796,"UPX(1.24)[NRV,brute]",Borland Delphi,"Turbo Linker(2.25*,Delphi)[GUI32]"
138,7522c9ee9466ba97331da148ff91b990-winamp5572_full_emusic-7plus_en-us,11267,7522c9ee9466ba97331da148ff91b990,26/01/2010,Local Overflow (SEH),[],[],packed,7.9998,,Microsoft Visual C/C++(15.00.30729)[C],Microsoft Linker(9.00.30729)
139,207069764a71394b87fd7de081e6609f-camsht12,11272,207069764a71394b87fd7de081e6609f,27/01/2010,Overwrite (SEH),[],[],packed,7.99869,PKLITE(1.20)[Multi-segment file],,
140,5641209ece8143b07a1c3bea93321745-vftpd131,11293,5641209ece8143b07a1c3bea93321745,30/01/2010,Remote Buffer Overflow,['osvdb-62163'],[],packed,7.87689,,Microsoft Visual C/C++,
141,185467972e4284214e320063abeb5def-coreftplite_v2.1,11314,185467972e4284214e320063abeb5def,02/02/2010,Password field Universal Buffer Overflow,['osvdb-64476'],[],packed,7.99654,,Microsoft Visual C/C++(12.00.8168)[C],Microsoft Linker(6.00.8168)
142,459fb9db05356d4752906e224c32a799-DeepBurnerPro,11315,459fb9db05356d4752906e224c32a799,02/02/2010,'.dbr' file Buffer Overflow (Universal),[],[],packed,7.99937,UPX(0.89+)[modified],Borland Delphi,"Turbo Linker(2.25*,Delphi)[GUI32,admin]"
143,32641ea7b3f97a3184589d838044fc0b-Digital_Amp,11320,32641ea7b3f97a3184589d838044fc0b,02/02/2010,'.mp3' Local Crash (PoC),[],[],packed,7.99608,,Microsoft Visual C/C++(12.00.8447)[C],Microsoft Linker(6.00.8447)
144,8f977f99b9c0e3c6bd4f41a6ae383cf9-fox-player-setup_1.7,11333,8f977f99b9c0e3c6bd4f41a6ae383cf9,05/02/2010,'.m3u' Local Buffer Overflow,[],[],packed,7.9635,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
145,5c5bef5efa28bbc8a2e436f2d886ca65-X-Lite_Win32_1104o_56125_100106,11338,5c5bef5efa28bbc8a2e436f2d886ca65,06/02/2010,'wav' memory Corruption Heap Buffer Overflow,[],[],packed,7.99969,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32,signed]"
146,2903b9f82d6e518dc87a82d647fd6c3c-sqlitebrowser_200_b1_win,11342,2903b9f82d6e518dc87a82d647fd6c3c,06/02/2010,Local Denial of Service,[],[],not packed,6.42042,,MinGW,GNU linker ld (GNU Binutils)(2.56*)[GUI32]
147,5aad5edcc78f8357c00c6c797cde4e02-httpdx1.5.2,11343,5aad5edcc78f8357c00c6c797cde4e02,07/02/2010,Remote Denial of Service (PoC),['osvdb-62173'],[],not packed,5.75668,,MinGW,"GNU linker ld (GNU Binutils)(2.56*)[Console32,console]"
148,4e32552a8a4f0991b69ecfb3e9c297c6-uiso9_pe_v9.3.6.2750,11363,4e32552a8a4f0991b69ecfb3e9c297c6,09/02/2010,Local Buffer Overflow (PoC),[],[],packed,7.99721,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
149,4e32552a8a4f0991b69ecfb3e9c297c6-uiso9_pe_v9.3.6.2750,11372,4e32552a8a4f0991b69ecfb3e9c297c6,09/02/2010,Local Buffer Overflow,[],[],packed,7.99721,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
150,2e0f054a62fd21ddd81e104b7053cea5-WMDownloader_3.0.0.9,11374,2e0f054a62fd21ddd81e104b7053cea5,09/02/2010,PLS WMDownloader (PoC),[],[],packed,7.99508,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
151,feedd850054777b5eecca8be0ccbd811-FeedDemonInstall,11379,feedd850054777b5eecca8be0ccbd811,09/02/2010,'.opml' File Buffer Overflow,"['osvdb-51753', 'cve-2009-0546']",['CWE-119'],packed,7.99461,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32,signed]"
152,2e0f054a62fd21ddd81e104b7053cea5-WMDownloader_3.0.0.9,11384,2e0f054a62fd21ddd81e104b7053cea5,10/02/2010,PLS PLA,[],[],packed,7.99508,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
153,38494a208b81181c5c832df64384dc13-CastRipper,11413,38494a208b81181c5c832df64384dc13,12/02/2010,'.asx' Playlist Stack Overflow,[],[],packed,7.99033,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
154,83a93e4833adbcc54e6c9c0e6a989004-wireshark-win32-1.2.5,11453,83a93e4833adbcc54e6c9c0e6a989004,15/02/2010,LWRES getaddrbyname Buffer Overflow,[],[],packed,7.99985,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
155,2b272ec3bf18605f055d2c905e93dbee-odbg200i,11465,2b272ec3bf18605f055d2c905e93dbee,15/02/2010,Local Buffer Overflow,[],[],packed,6.96385,,Borland C++(Builder)[Professional],Turbo Linker(5.0)[GUI32]
156,81a2bb5bc3e54e038531c3d088406c7d-otsturntablesfreesetup,11475,81a2bb5bc3e54e038531c3d088406c7d,16/02/2010,'.olf' Universal Buffer Overflow,[],[],packed,7.94348,,Microsoft Visual C/C++(15.00.30729)[C++],Microsoft Linker(9.00.30729)
157,c461e57568d7b446f5d70ade2bd825cd-md803_en,1151,c461e57568d7b446f5d70ade2bd825cd,12/08/2005,IMAPD CRAM-MD5 Authentication Overflow (Metasploit),"['osvdb-11838', 'cve-2004-1520']",['NVD-CWE-Other'],packed,7.99912,,Microsoft Visual C/C++(12.00.8799)[C],Microsoft Linker(6.00.8447)
158,d1a08dab82a85bd18cfd54c70ee05671-wmp11-05-winxp-x86-enu,11531,d1a08dab82a85bd18cfd54c70ee05671,22/02/2010,'.mpg' Buffer Overflow,"['osvdb-62652', 'cve-2010-0718']",['CWE-119'],packed,7.99954,,Microsoft Visual C/C++(14.00.50727)[C],Microsoft Linker(8.00.50727)
159,5cf19344ff0280a7aef3d788d5bd72b4-winamp557_full_emusic-7plus_en-us,11532,5cf19344ff0280a7aef3d788d5bd72b4,22/02/2010,'Browser' IE Denial of Service,[],[],packed,7.9998,,Microsoft Visual C/C++(15.00.30729)[C],Microsoft Linker(9.00.30729)
160,432883a1ad9d67f1c3efbb35f32fdbaa-VKPlayer_1.0,11534,432883a1ad9d67f1c3efbb35f32fdbaa,22/02/2010,'.mid' Denial of Service,[],[],packed,7.95986,ASPack(2.12-2.42),Borland Delphi,"Turbo Linker(2.25*,Delphi)[GUI32]"
161,bfa90dad4f5566091aaa557e329084c1-mplayerc_20070918,11535,bfa90dad4f5566091aaa557e329084c1,22/02/2010,'.avi' Buffer Overflow,[],[],packed,6.62098,,Microsoft Visual C/C++(14.00.50727)[C++/book],Microsoft Linker(8.00.50727)
162,2a8e5b07942deab67972e6a58734e8d3-MediaCoderAE-0.7.3.4606,11573,2a8e5b07942deab67972e6a58734e8d3,24/02/2010,Local Buffer Overflow,[],[],packed,7.99963,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
163,9e23a704e747c2dacb540fad661dcfd7-setupov,11581,9e23a704e747c2dacb540fad661dcfd7,26/02/2010,'.orb' File Local Universal Overflow (SEH),"['osvdb-62580', 'cve-2010-0688']",['CWE-119'],packed,7.58867,,Microsoft Visual C/C++(11.00-13.10),
164,8e0bf8aec964af66a5d440ef705d548f-m32-401a,1159,8e0bf8aec964af66a5d440ef705d548f,01/12/2004,'check' Buffer Overflow,"['osvdb-12508', 'cve-2004-2513', 'cve-2004-1211']","['NVD-CWE-Other', 'CWE-119']",packed,7.9967,,,Microsoft Linker(5.10.7303)
165,30ca040bcf023d34db4e1048a1741ff2-Golden_FTP_Server_Pro_v2.50,1160,30ca040bcf023d34db4e1048a1741ff2,27/04/2005,'USER' Remote Buffer Overflow,[],[],packed,7.98233,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
166,bd93f30404ebf9e1e185fcb089e955c7-SafariSetup_4.0.4,11601,bd93f30404ebf9e1e185fcb089e955c7,28/02/2010,Stack Overflow / Denial of Service,[],[],packed,7.99962,,Microsoft Visual C/C++(14.00.50727)[C],Microsoft Linker(8.00.50727)
167,dc04ef8768717e17f322f78316704008-sshdlabp,11618,dc04ef8768717e17f322f78316704008,02/03/2010,Remote Buffer Overflow,[],[],packed,7.99892,,,Microsoft Linker(5.10.7303)
168,1981d9b3d93fffa354a7d1b22c392d67-yplayerinstall,11647,1981d9b3d93fffa354a7d1b22c392d67,07/03/2010,'.m3u' / '.pls' / '.ypl' Local Buffer Overflow (SEH),['osvdb-62779'],[],packed,7.99694,,Microsoft Visual C/C++(12.00.8168)[C],Microsoft Linker(6.00.8168)
169,edb551c4e7b716b6485d8c1d2a4261fd-td-mp3,11652,edb551c4e7b716b6485d8c1d2a4261fd,07/03/2010,'.m3u' Crash,[],[],packed,7.8605,Petite(2.1),,
170,06c1cb6633edd4688cc00864a7079935-quickzip_4-60-019,11656,06c1cb6633edd4688cc00864a7079935,08/03/2010,'.zip' Local Universal Buffer Overflow,['osvdb-62781'],[],packed,7.99865,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32,admin]"
171,1981d9b3d93fffa354a7d1b22c392d67-yplayerinstall,11713,1981d9b3d93fffa354a7d1b22c392d67,13/03/2010,'.m3u' Local Buffer Overflow,['osvdb-62779'],[],packed,7.99694,,Microsoft Visual C/C++(12.00.8168)[C],Microsoft Linker(6.00.8168)
172,4511a93baafe90ff6c3acb8ea1272e2b-ziptorrentclient,1174,4511a93baafe90ff6c3acb8ea1272e2b,22/08/2005,Local Proxy Password Disclosure,"['osvdb-18947', 'cve-2005-2868']",['NVD-CWE-Other'],packed,7.48527,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
173,0a652de8d6c5d86db608e86dce54d9d5-XmlStudio2010,11750,0a652de8d6c5d86db608e86dce54d9d5,15/03/2010,'LtXmlComHelp8.dll OpenFile()' Remote Overflow,['osvdb-63087'],[],packed,7.9985,,Microsoft Visual C/C++(13.10.6030)[LTCG/C++],Microsoft Linker(7.10.6030)
174,06c1cb6633edd4688cc00864a7079935-quickzip_4-60-019,11764,06c1cb6633edd4688cc00864a7079935,15/03/2010,Local Stack Buffer Overflow,['osvdb-62781'],[],packed,7.99865,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32,admin]"
175,1f3573070f94ea036cd02b3d69cacb3d-FtpServerSetup,11765,1f3573070f94ea036cd02b3d69cacb3d,15/03/2010,Directory Traversal,['osvdb-63001'],[],packed,7.33609,,,
176,10b8c2063ba14c31dfa71189233c1e5a-windiscz,11779,10b8c2063ba14c31dfa71189233c1e5a,16/03/2010,Local Stack Buffer Overflow,['osvdb-63026'],[],packed,7.86847,,,Microsoft Linker(5.10.7303)
177,99cf690ca786d601b327ec28218093d2-mymp3,11791,99cf690ca786d601b327ec28218093d2,18/03/2010,'.m3u' Local Buffer Overflow (SEH),['osvdb-64580'],[],packed,7.9958,,Microsoft Visual C/C++(12.00.8447)[C],Microsoft Linker(6.00.8447)
178,2a8e5b07942deab67972e6a58734e8d3-MediaCoderAE-0.7.3.4606,11794,2a8e5b07942deab67972e6a58734e8d3,18/03/2010,'.lst' Local Buffer Overflow,[],[],packed,7.99963,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
179,460abe48733da7f5f46395cca67fac40-ZippHO306,11797,460abe48733da7f5f46395cca67fac40,18/03/2010,'.zip' Local Stack Buffer Overflow,['osvdb-64796'],[],packed,7.98963,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
180,12fe661ce000fced8065eb96f90ea339-cedt370r,11803,12fe661ce000fced8065eb96f90ea339,18/03/2010,Overwrite (SEH),['osvdb-63089'],[],packed,7.98487,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
181,a632f6a48d7238702c10cc89eab4420a-ftpserver,11809,a632f6a48d7238702c10cc89eab4420a,19/03/2010,Denial of Service (PoC),[],[],packed,7.69529,,Microsoft Visual C/C++(12.00.8799)[C++],Microsoft Linker(5.12.8034)
182,a632f6a48d7238702c10cc89eab4420a-ftpserver,11810,a632f6a48d7238702c10cc89eab4420a,19/03/2010,(Authenticated) Multiple Crashs (SEH) (PoC),[],[],packed,7.69529,,Microsoft Visual C/C++(12.00.8799)[C++],Microsoft Linker(5.12.8034)
183,a632f6a48d7238702c10cc89eab4420a-ftpserver,11820,a632f6a48d7238702c10cc89eab4420a,20/03/2010,(Authenticated) Multiple Stack Buffer Overflows (1),[],[],packed,7.69529,,Microsoft Visual C/C++(12.00.8799)[C++],Microsoft Linker(5.12.8034)
184,12fe661ce000fced8065eb96f90ea339-cedt370r,11828,12fe661ce000fced8065eb96f90ea339,21/03/2010,Overwrite (SEH),['osvdb-63089'],[],packed,7.98487,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
185,d6f5b8e81f68e0251bccd5d2489e4bdd-instzip3,11834,d6f5b8e81f68e0251bccd5d2489e4bdd,22/03/2010,Local Stack Buffer Overflow,[],[],packed,7.97071,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
186,08e770b173aa41be27db2304ac0df846-Savant31,1184,08e770b173aa41be27db2304ac0df846,30/08/2005,Remote Buffer Overflow (2),"['osvdb-9829', 'cve-2002-1120']",['NVD-CWE-Other'],packed,7.93132,,Microsoft Visual C/C++(12.00.8447)[C++],Microsoft Linker(5.12.9049)
187,58415e887d673bc924af17108bfc9788-mxserver-2010-02-06,11857,58415e887d673bc924af17108bfc9788,23/03/2010,Remote Buffer Overflow,['osvdb-64856'],[],not packed,6.33136,,MinGW(gcc-3.4.5-20060117-1),"GNU linker ld (GNU Binutils)(2.56*)[Console32,console]"
188,bcdda319c851efa134bd0a43e581ee5d-smartrecorder,11861,bcdda319c851efa134bd0a43e581ee5d,24/03/2010,'.mp3' Local Crash (PoC),[],[],packed,7.9887,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
189,d6f5b8e81f68e0251bccd5d2489e4bdd-instzip3,11872,d6f5b8e81f68e0251bccd5d2489e4bdd,25/03/2010,Local Buffer Overflow (2),['osvdb-63125'],[],packed,7.97071,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
190,a632f6a48d7238702c10cc89eab4420a-ftpserver,11877,a632f6a48d7238702c10cc89eab4420a,25/03/2010,(Authenticated) Multiple Stack Buffer Overflows (2),[],[],packed,7.69529,,Microsoft Visual C/C++(12.00.8799)[C++],Microsoft Linker(5.12.8034)
191,c555b831ff796ff270a8cf28cbf7ad20-ciscotftp11,11878,c555b831ff796ff270a8cf28cbf7ad20,25/03/2010,Denial of Service,"['osvdb-63242', 'cve-2010-1174']",['CWE-20'],packed,7.94986,,Microsoft Visual C/C++(11.00-13.10),
192,7d456ea37ff84f2b57cb86fc7b7794b8-Mini-streamRM-MP3Converter,11900,7d456ea37ff84f2b57cb86fc7b7794b8,27/03/2010,'.pls' Universal Stack Buffer Overflow,[],[],packed,7.9978,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
193,b1ef06df9c11704f209ff9b39f95e5b7-Mini-streamRipper,11909,b1ef06df9c11704f209ff9b39f95e5b7,28/03/2010,Local Stack Overflow,[],[],packed,7.99878,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
194,f89c5653eabc634d06c9686692027fb6-Stud_PE,11911,f89c5653eabc634d06c9686692027fb6,28/03/2010,Local Stack Overflow,['osvdb-63285'],[],not packed,6.21701,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
195,8af86e1f210d642919cb2bd44a9bdea3-ssrecordersetup,11930,8af86e1f210d642919cb2bd44a9bdea3,29/03/2010,Local Stack Overflow (PoC),"['cve-2009-1642', 'osvdb-81487', 'osvdb-55067']",['CWE-119'],packed,7.99798,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
196,b31a84e79d9941d89336b6708ef52a20-ASXtoMP3Converter_3121,11944,b31a84e79d9941d89336b6708ef52a20,28/03/2010,'.pls' Universal Stack Overflow,[],[],packed,7.96912,,Embarcadero Delphi(2009-2010)[Enterprise],"Turbo Linker(2.25*,Delphi)[GUI32]"
